,Study,PayScheme,Freq1Deck1,Freq1Deck2,Freq1Deck3,Freq1Deck4,FreqGoodDecks,AhaMoment,CumOutTrial95,NetOut
0,Fridberg,1,-0.30202097102728737,-1.4704745324063566,-1.5817290729769087,2.8902503795907104,1.421696593639469,-1.9827203967517737,1.2488889942387629,1.0449879866679876
1,Fridberg,1,1.456130276717687,-0.24580395889778922,-1.0108280006865504,0.29871153062430905,-0.4128752035924692,0.9622991959124321,-0.36163830796433727,-0.4143456455822134
2,Fridberg,1,-0.30202097102728737,0.40255105060674623,-1.1376949056399634,0.6397034844356776,-0.22309191422364807,-0.3516326223531366,-0.4278243614795331,-0.47431826060619425
3,Fridberg,1,-0.4485335750060353,0.33051160510624245,-1.0108280006865504,0.6397034844356776,-0.0965697213111002,-0.3516326223531366,-0.22926620093394545,-0.2944004155342516
4,Fridberg,1,-0.5950461789847832,-0.38988284989879723,-0.8205276432564311,1.1852906105338674,0.5993023397079105,-0.5328645972863185,0.3222842450260204,0.2053713763322556
5,Fridberg,1,-1.1810965948997745,-0.822119522901821,-0.5033603808728988,1.526282564345236,1.2319133042706478,-1.7788344249519439,1.3371370655923576,1.1249514733666288
6,Fridberg,1,0.7235672568239477,0.11439326860473062,-1.2645618105933762,0.5715050936734037,-0.41287520359246954,-0.3289786254864889,0.10166406664203403,0.005462659585652711
7,Fridberg,1,-0.30202097102728737,-0.10172506789678158,-1.1376949056399634,1.1170922197715933,0.21973576097026815,-0.3516326223531366,0.3664082807028176,0.2453531196815762
8,Fridberg,1,-0.5950461789847832,0.33051160510624245,-1.0108280006865504,0.7079018751979512,-0.033308624854826926,0.9622991959124321,-0.27339023661074274,-0.3343821588835722
9,Fridberg,1,-1.6206344068360181,-0.6780406319008132,-1.0108280006865504,2.1400680812056994,1.295174400726921,-1.7335264312186485,1.5356952261379453,1.3048693184385716
10,Fridberg,1,-0.008995763069791917,0.762748278109266,-1.2011283581166696,0.23051313986203512,-0.6659195894175642,0.9622991959124321,-0.07483207606515503,-0.15446431381162962
11,Fridberg,1,0.137516840908956,0.9068271691102741,-0.6936607383030181,-0.5196691585229758,-0.8557028787863854,0.9622991959124321,-0.05277005822675639,-0.13447344213696932
12,Fridberg,1,-0.4485335750060353,0.04235382310422642,-0.8839610957331375,0.7761002659602247,0.15647466451399422,-0.6461345816195572,0.6311524947636012,0.48524357977749966
13,Fridberg,1,-0.008995763069791917,0.5466299416077542,-0.6936607383030181,-0.1104788139493335,-0.47613630004874313,-0.2836706317531934,-0.14101812958035093,-0.21443692883561047
14,Fridberg,1,-0.008995763069791917,-0.894158968402325,-0.3130600234427794,0.8442986567224987,0.7890856290767316,-0.827366556552739,0.6311524947636012,0.48524357977749966
15,Horstmann,2,0.8627542306037579,0.7555443335592157,-0.44627027364386296,-0.5264889975992032,-1.0359970036867658,0.9622991959124321,-0.6043205041867221,-1.3139348709419263
16,Horstmann,2,-0.11155458585491504,0.2764820209808643,0.2166093047377196,0.18618418586655733,-0.19462442081832493,-0.17040064741995473,-0.7808166468939112,-0.5143000039555148
17,Horstmann,2,0.8627542306037579,0.7555443335592157,0.03582396517910604,-0.008181227805922947,-1.0359970036867658,0.9622991959124321,-0.5601964685099249,-0.23442780051027076
18,Horstmann,2,-0.2507415596347256,-0.4763301844994021,0.33713286444346163,0.3157611283148772,0.5265520787831957,-0.4195946129530798,1.072392851531574,1.0849697300173082
